X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-3.000000e-05,5.000000e-08
43,8.00e-02,0.00e+00,-2.40e-02,2.96e-01,
44,0.00e+00,-8.00e-03,-2.40e-02,3.04e-01,
45,8.00e-02,8.00e-03,-3.20e-02,2.56e-01,
46,0.00e+00,8.00e-03,-2.40e-02,2.56e-01,
47,8.00e-02,2.40e-02,-3.20e-02,2.16e-01,
48,0.00e+00,1.60e-02,-3.20e-02,2.24e-01,
49,0.00e+00,3.20e-02,-1.60e-02,1.92e-01,
50,8.00e-02,3.20e-02,-1.60e-02,1.92e-01,
51,0.00e+00,2.40e-02,-3.20e-02,1.60e-01,
52,0.00e+00,4.00e-02,-2.40e-02,1.68e-01,
53,8.00e-02,3.20e-02,-1.60e-02,1.28e-01,
54,0.00e+00,4.00e-02,-1.60e-02,1.36e-01,
55,8.00e-02,3.20e-02,-2.40e-02,1.04e-01,
56,0.00e+00,3.20e-02,-1.60e-02,1.04e-01,
57,8.00e-02,4.80e-02,-2.40e-02,7.20e-02,
58,0.00e+00,4.80e-02,-2.40e-02,8.00e-02,
59,8.00e-02,4.00e-02,-1.60e-02,5.60e-02,
60,0.00e+00,4.80e-02,-2.40e-02,5.60e-02,
61,0.00e+00,4.00e-02,-8.00e-03,3.20e-02,
62,0.00e+00,4.80e-02,-8.00e-03,3.20e-02,
63,8.00e-02,5.60e-02,-8.00e-03,8.00e-03,
64,0.00e+00,5.60e-02,0.00e+00,1.60e-02,
65,8.00e-02,4.80e-02,-8.00e-03,-8.00e-03,
66,0.00e+00,5.60e-02,-8.00e-03,-8.00e-03,
67,8.00e-02,4.80e-02,0.00e+00,-3.20e-02,
68,0.00e+00,5.60e-02,-8.00e-03,-2.40e-02,
69,8.00e-02,4.00e-02,8.00e-03,-4.80e-02,
70,0.00e+00,5.60e-02,0.00e+00,-4.80e-02,
71,8.00e-02,4.00e-02,8.00e-03,-6.40e-02,
72,8.00e-02,4.80e-02,0.00e+00,-6.40e-02,
73,0.00e+00,4.00e-02,8.00e-03,-8.00e-02,
74,0.00e+00,4.80e-02,0.00e+00,-7.20e-02,
75,8.00e-02,4.00e-02,8.00e-03,-9.60e-02,
76,0.00e+00,4.80e-02,0.00e+00,-9.60e-02,
77,0.00e+00,4.00e-02,1.60e-02,-1.04e-01,
78,0.00e+00,4.80e-02,8.00e-03,-1.04e-01,
79,8.00e-02,4.00e-02,1.60e-02,-1.20e-01,
80,0.00e+00,4.80e-02,8.00e-03,-1.12e-01,
81,8.00e-02,4.00e-02,1.60e-02,-1.28e-01,
82,0.00e+00,4.00e-02,1.60e-02,-1.20e-01,
83,8.00e-02,4.80e-02,8.00e-03,-1.36e-01,
84,0.00e+00,4.80e-02,8.00e-03,-1.28e-01,
85,0.00e+00,3.20e-02,2.40e-02,-1.44e-01,
86,0.00e+00,3.20e-02,1.60e-02,-1.44e-01,
87,8.00e-02,4.00e-02,2.40e-02,-1.52e-01,
88,0.00e+00,3.20e-02,2.40e-02,-1.52e-01,
89,0.00e+00,4.00e-02,1.60e-02,-1.60e-01,
90,0.00e+00,4.00e-02,2.40e-02,-1.52e-01,
91,8.00e-02,3.20e-02,1.60e-02,-1.68e-01,
92,0.00e+00,4.00e-02,1.60e-02,-1.60e-01,
93,8.00e-02,3.20e-02,3.20e-02,-1.68e-01,
94,0.00e+00,3.20e-02,3.20e-02,-1.60e-01,
95,8.00e-02,4.00e-02,2.40e-02,-1.76e-01,
96,0.00e+00,3.20e-02,3.20e-02,-1.76e-01,
97,8.00e-02,4.00e-02,2.40e-02,-1.60e-01,
98,0.00e+00,3.20e-02,2.40e-02,-1.76e-01,
99,8.00e-02,4.00e-02,4.00e-02,-1.68e-01,
100,0.00e+00,4.00e-02,4.00e-02,-1.68e-01,
101,8.00e-02,3.20e-02,4.80e-02,-1.76e-01,
102,8.00e-02,4.00e-02,4.80e-02,-1.76e-01,
103,0.00e+00,3.20e-02,4.00e-02,-1.68e-01,
104,0.00e+00,4.00e-02,4.00e-02,-1.76e-01,
105,8.00e-02,3.20e-02,4.00e-02,-1.68e-01,
106,8.00e-02,4.00e-02,4.80e-02,-1.76e-01,
107,0.00e+00,3.20e-02,5.60e-02,-1.68e-01,
108,0.00e+00,4.00e-02,4.80e-02,-1.76e-01,
109,8.00e-02,3.20e-02,4.80e-02,-1.60e-01,
110,8.00e-02,4.00e-02,4.80e-02,-1.60e-01,
111,0.00e+00,3.20e-02,6.40e-02,-1.76e-01,
112,0.00e+00,4.00e-02,4.80e-02,-1.68e-01,
113,8.00e-02,3.20e-02,6.40e-02,-1.60e-01,
114,0.00e+00,3.20e-02,5.60e-02,-1.68e-01,
115,8.00e-02,4.00e-02,6.40e-02,-1.60e-01,
116,0.00e+00,3.20e-02,5.60e-02,-1.52e-01,
117,0.00e+00,4.00e-02,6.40e-02,-1.68e-01,
118,0.00e+00,3.20e-02,5.60e-02,-1.60e-01,
119,0.00e+00,4.00e-02,7.20e-02,-1.52e-01,
120,0.00e+00,4.00e-02,5.60e-02,-1.52e-01,
121,8.00e-02,3.20e-02,7.20e-02,-1.60e-01,
122,0.00e+00,4.00e-02,6.40e-02,-1.44e-01,
123,8.00e-02,3.20e-02,7.20e-02,-1.60e-01,
124,0.00e+00,4.00e-02,7.20e-02,-1.44e-01,
125,8.00e-02,3.20e-02,6.40e-02,-1.36e-01,
126,0.00e+00,4.80e-02,7.20e-02,-1.36e-01,
127,8.00e-02,3.20e-02,6.40e-02,-1.44e-01,
128,0.00e+00,4.80e-02,7.20e-02,-1.44e-01,
129,8.00e-02,4.00e-02,6.40e-02,-1.28e-01,
130,0.00e+00,4.80e-02,6.40e-02,-1.28e-01,
131,8.00e-02,4.00e-02,7.20e-02,-1.36e-01,
132,0.00e+00,4.80e-02,7.20e-02,-1.36e-01,
133,1.60e-01,4.00e-02,6.40e-02,-1.28e-01,
134,0.00e+00,4.80e-02,6.40e-02,-1.36e-01,
135,1.60e-01,4.00e-02,7.20e-02,-1.20e-01,
136,0.00e+00,4.80e-02,6.40e-02,-1.28e-01,
137,1.60e-01,4.00e-02,7.20e-02,-1.20e-01,
138,0.00e+00,4.80e-02,7.20e-02,-1.20e-01,
139,1.60e-01,4.00e-02,6.40e-02,-1.28e-01,
140,1.60e-01,4.80e-02,6.40e-02,-1.28e-01,
141,0.00e+00,4.00e-02,7.20e-02,-1.12e-01,
142,0.00e+00,4.80e-02,7.20e-02,-1.12e-01,
143,1.60e-01,3.20e-02,6.40e-02,-1.28e-01,
144,1.60e-01,4.00e-02,7.20e-02,-1.20e-01,
145,0.00e+00,3.20e-02,5.60e-02,-1.28e-01,
146,0.00e+00,3.20e-02,5.60e-02,-1.28e-01,
147,1.60e-01,4.00e-02,6.40e-02,-1.20e-01,
148,0.00e+00,4.00e-02,5.60e-02,-1.28e-01,
149,1.60e-01,3.20e-02,6.40e-02,-1.20e-01,
150,0.00e+00,4.00e-02,6.40e-02,-1.20e-01,
151,1.60e-01,3.20e-02,4.80e-02,-1.28e-01,
152,1.60e-01,4.00e-02,4.80e-02,-1.28e-01,
153,0.00e+00,3.20e-02,5.60e-02,-1.20e-01,
154,0.00e+00,4.00e-02,5.60e-02,-1.28e-01,
155,1.60e-01,2.40e-02,4.00e-02,-1.20e-01,
156,0.00e+00,2.40e-02,4.00e-02,-1.20e-01,
157,1.60e-01,3.20e-02,4.80e-02,-1.36e-01,
158,0.00e+00,3.20e-02,4.00e-02,-1.36e-01,
159,1.60e-01,2.40e-02,2.40e-02,-1.28e-01,
160,0.00e+00,3.20e-02,2.40e-02,-1.36e-01,
161,8.00e-02,2.40e-02,3.20e-02,-1.28e-01,
162,0.00e+00,3.20e-02,3.20e-02,-1.28e-01,
163,8.00e-02,1.60e-02,1.60e-02,-1.44e-01,
164,8.00e-02,1.60e-02,2.40e-02,-1.44e-01,
165,0.00e+00,2.40e-02,1.60e-02,-1.44e-01,
166,0.00e+00,1.60e-02,2.40e-02,-1.36e-01,
167,0.00e+00,2.40e-02,8.00e-03,-1.60e-01,
168,0.00e+00,1.60e-02,1.60e-02,-1.52e-01,
169,8.00e-02,8.00e-03,0.00e+00,-1.60e-01,
170,0.00e+00,8.00e-03,8.00e-03,-1.52e-01,
171,0.00e+00,8.00e-03,-8.00e-03,-1.68e-01,
172,0.00e+00,8.00e-03,-8.00e-03,-1.60e-01,
173,8.00e-02,0.00e+00,-8.00e-03,-1.68e-01,
174,0.00e+00,0.00e+00,-8.00e-03,-1.60e-01,
175,8.00e-02,-8.00e-03,-2.40e-02,-1.76e-01,
176,8.00e-02,0.00e+00,-1.60e-02,-1.76e-01,
177,0.00e+00,-8.00e-03,-3.20e-02,-1.60e-01,
178,0.00e+00,0.00e+00,-2.40e-02,-1.76e-01,
179,8.00e-02,-1.60e-02,-3.20e-02,-1.68e-01,
180,8.00e-02,-8.00e-03,-2.40e-02,-1.76e-01,
181,0.00e+00,-1.60e-02,-4.00e-02,-1.68e-01,
182,0.00e+00,-2.40e-02,-3.20e-02,-1.76e-01,
183,8.00e-02,-8.00e-03,-4.80e-02,-1.60e-01,
184,0.00e+00,-2.40e-02,-4.80e-02,-1.68e-01,
185,8.00e-02,-1.60e-02,-4.00e-02,-1.60e-01,
186,0.00e+00,-3.20e-02,-4.00e-02,-1.68e-01,
187,8.00e-02,-1.60e-02,-5.60e-02,-1.52e-01,
188,8.00e-02,-3.20e-02,-5.60e-02,-1.52e-01,
189,0.00e+00,-2.40e-02,-5.60e-02,-1.36e-01,
190,0.00e+00,-4.00e-02,-5.60e-02,-1.36e-01,
191,8.00e-02,-4.00e-02,-4.80e-02,-1.20e-01,
192,0.00e+00,-3.20e-02,-5.60e-02,-1.20e-01,
193,8.00e-02,-4.80e-02,-5.60e-02,-1.04e-01,
194,8.00e-02,-4.80e-02,-5.60e-02,-9.60e-02,
195,-1.60e-01,-5.60e-02,-7.20e-02,-7.20e-02,
196,-8.00e-02,-4.80e-02,-4.80e-02,-7.20e-02,
197,8.00e-02,-6.40e-02,-7.20e-02,-4.80e-02,
198,0.00e+00,-6.40e-02,-5.60e-02,-4.00e-02,
199,-1.60e-01,-5.60e-02,-4.80e-02,-8.00e-03,
200,0.00e+00,-5.60e-02,-5.60e-02,-8.00e-03,
201,-1.60e-01,-7.20e-02,-5.60e-02,3.20e-02,
202,-1.60e-01,-6.40e-02,-5.60e-02,3.20e-02,
203,8.00e-02,-8.00e-02,-5.60e-02,8.00e-02,
204,8.00e-02,-7.20e-02,-5.60e-02,7.20e-02,
205,-1.60e-01,-8.00e-02,-4.00e-02,1.20e-01,
206,-1.60e-01,-7.20e-02,-4.80e-02,1.20e-01,
207,8.00e-02,-8.80e-02,-4.00e-02,1.76e-01,
208,8.00e-02,-8.80e-02,-4.80e-02,1.68e-01,
209,-1.60e-01,-8.80e-02,-3.20e-02,2.32e-01,
210,8.00e-02,-8.80e-02,-4.00e-02,2.32e-01,
211,-1.60e-01,-1.04e-01,-3.20e-02,2.72e-01,
212,-1.60e-01,-1.04e-01,-4.00e-02,2.72e-01,
213,8.00e-02,-9.60e-02,-3.20e-02,3.28e-01,
214,0.00e+00,-9.60e-02,-4.00e-02,3.28e-01,
215,8.00e-02,-1.12e-01,-2.40e-02,3.76e-01,
216,0.00e+00,-9.60e-02,-2.40e-02,3.68e-01,
217,8.00e-02,-1.12e-01,-3.20e-02,4.16e-01,
218,0.00e+00,-9.60e-02,-3.20e-02,4.08e-01,
219,8.00e-02,-1.12e-01,-2.40e-02,4.48e-01,
220,0.00e+00,-1.04e-01,-2.40e-02,4.48e-01,
221,8.00e-02,-1.12e-01,-1.60e-02,4.72e-01,
222,0.00e+00,-1.12e-01,-1.60e-02,4.64e-01,
223,8.00e-02,-9.60e-02,-2.40e-02,4.96e-01,
224,0.00e+00,-1.04e-01,-1.60e-02,4.88e-01,
225,0.00e+00,-8.80e-02,-2.40e-02,5.04e-01,
226,0.00e+00,-8.80e-02,-1.60e-02,4.96e-01,
227,8.00e-02,-7.20e-02,-3.20e-02,5.04e-01,
228,8.00e-02,-8.00e-02,-3.20e-02,5.04e-01,
229,0.00e+00,-6.40e-02,-1.60e-02,4.88e-01,
230,0.00e+00,-7.20e-02,-3.20e-02,4.88e-01,
231,8.00e-02,-5.60e-02,-1.60e-02,4.72e-01,
232,0.00e+00,-6.40e-02,-1.60e-02,4.72e-01,
233,8.00e-02,-4.80e-02,-3.20e-02,4.48e-01,
234,0.00e+00,-5.60e-02,-3.20e-02,4.56e-01,
235,8.00e-02,-4.00e-02,-1.60e-02,4.32e-01,
236,0.00e+00,-4.00e-02,-2.40e-02,4.32e-01,
237,8.00e-02,-2.40e-02,-3.20e-02,4.00e-01,
238,0.00e+00,-3.20e-02,-3.20e-02,4.08e-01,
239,8.00e-02,-1.60e-02,-2.40e-02,3.68e-01,
240,0.00e+00,-2.40e-02,-2.40e-02,3.76e-01,
241,0.00e+00,-8.00e-03,-3.20e-02,3.36e-01,
242,0.00e+00,-1.60e-02,-1.60e-02,3.36e-01,
243,8.00e-02,0.00e+00,-3.20e-02,2.96e-01,
244,0.00e+00,0.00e+00,-2.40e-02,2.96e-01,
245,8.00e-02,8.00e-03,-3.20e-02,2.56e-01,
246,0.00e+00,8.00e-03,-3.20e-02,2.64e-01,
247,8.00e-02,2.40e-02,-1.60e-02,2.16e-01,
248,0.00e+00,1.60e-02,-3.20e-02,2.24e-01,
249,0.00e+00,2.40e-02,-1.60e-02,1.92e-01,
250,0.00e+00,2.40e-02,-2.40e-02,1.92e-01,
251,8.00e-02,3.20e-02,-1.60e-02,1.60e-01,
252,0.00e+00,3.20e-02,-2.40e-02,1.60e-01,
253,8.00e-02,4.00e-02,-1.60e-02,1.28e-01,
254,0.00e+00,4.00e-02,-1.60e-02,1.28e-01,
255,8.00e-02,3.20e-02,-2.40e-02,9.60e-02,
256,0.00e+00,3.20e-02,-1.60e-02,9.60e-02,
257,8.00e-02,4.80e-02,-2.40e-02,7.20e-02,
258,0.00e+00,4.80e-02,-2.40e-02,8.00e-02,
259,8.00e-02,4.00e-02,-8.00e-03,5.60e-02,
260,0.00e+00,4.80e-02,-8.00e-03,5.60e-02,
261,8.00e-02,4.00e-02,-8.00e-03,2.40e-02,
262,8.00e-02,4.80e-02,-8.00e-03,3.20e-02,
263,0.00e+00,4.00e-02,-8.00e-03,8.00e-03,
264,0.00e+00,5.60e-02,-8.00e-03,1.60e-02,
265,8.00e-02,4.00e-02,-8.00e-03,-8.00e-03,
266,0.00e+00,4.80e-02,-8.00e-03,-8.00e-03,
267,8.00e-02,5.60e-02,0.00e+00,-3.20e-02,
268,0.00e+00,5.60e-02,-8.00e-03,-2.40e-02,
269,8.00e-02,4.00e-02,-8.00e-03,-4.80e-02,
270,0.00e+00,4.00e-02,-8.00e-03,-4.80e-02,
271,8.00e-02,5.60e-02,8.00e-03,-7.20e-02,
272,0.00e+00,4.80e-02,0.00e+00,-6.40e-02,
273,8.00e-02,4.00e-02,8.00e-03,-8.00e-02,
274,0.00e+00,4.80e-02,0.00e+00,-7.20e-02,
275,8.00e-02,4.00e-02,8.00e-03,-9.60e-02,
276,0.00e+00,4.80e-02,0.00e+00,-8.80e-02,
277,8.00e-02,4.00e-02,8.00e-03,-1.12e-01,
278,0.00e+00,4.80e-02,0.00e+00,-1.04e-01,
279,8.00e-02,4.00e-02,1.60e-02,-1.20e-01,
280,0.00e+00,4.00e-02,1.60e-02,-1.12e-01,
281,0.00e+00,4.80e-02,8.00e-03,-1.36e-01,
282,0.00e+00,4.80e-02,8.00e-03,-1.36e-01,
283,0.00e+00,4.00e-02,1.60e-02,-1.28e-01,
284,0.00e+00,4.80e-02,8.00e-03,-1.44e-01,
285,8.00e-02,3.20e-02,8.00e-03,-1.36e-01,
286,8.00e-02,3.20e-02,8.00e-03,-1.44e-01,
287,0.00e+00,4.00e-02,2.40e-02,-1.60e-01,
288,0.00e+00,3.20e-02,2.40e-02,-1.52e-01,
289,8.00e-02,4.00e-02,1.60e-02,-1.60e-01,
290,0.00e+00,3.20e-02,2.40e-02,-1.52e-01,
291,8.00e-02,4.00e-02,1.60e-02,-1.68e-01,
292,8.00e-02,4.00e-02,1.60e-02,-1.60e-01,
293,0.00e+00,3.20e-02,3.20e-02,-1.68e-01,
294,0.00e+00,4.00e-02,3.20e-02,-1.60e-01,
295,8.00e-02,3.20e-02,2.40e-02,-1.76e-01,
296,8.00e-02,4.00e-02,3.20e-02,-1.60e-01,
297,0.00e+00,3.20e-02,2.40e-02,-1.76e-01,
298,0.00e+00,3.20e-02,2.40e-02,-1.76e-01,
299,8.00e-02,4.00e-02,4.00e-02,-1.68e-01,
300,8.00e-02,3.20e-02,4.00e-02,-1.76e-01,
301,0.00e+00,4.00e-02,4.00e-02,-1.68e-01,
302,0.00e+00,4.00e-02,4.00e-02,-1.68e-01,
303,8.00e-02,3.20e-02,4.00e-02,-1.76e-01,
304,8.00e-02,3.20e-02,4.00e-02,-1.68e-01,
305,0.00e+00,4.00e-02,5.60e-02,-1.76e-01,
306,0.00e+00,3.20e-02,5.60e-02,-1.76e-01,
307,0.00e+00,4.00e-02,4.80e-02,-1.68e-01,
308,0.00e+00,3.20e-02,4.80e-02,-1.76e-01,
309,8.00e-02,4.00e-02,5.60e-02,-1.60e-01,
310,8.00e-02,4.00e-02,5.60e-02,-1.60e-01,
311,0.00e+00,3.20e-02,4.80e-02,-1.76e-01,
312,0.00e+00,4.00e-02,4.80e-02,-1.68e-01,
313,8.00e-02,3.20e-02,6.40e-02,-1.60e-01,
314,0.00e+00,4.00e-02,6.40e-02,-1.60e-01,
315,8.00e-02,3.20e-02,5.60e-02,-1.68e-01,
316,0.00e+00,3.20e-02,6.40e-02,-1.68e-01,
317,8.00e-02,4.80e-02,5.60e-02,-1.52e-01,
318,0.00e+00,3.20e-02,5.60e-02,-1.52e-01,
319,8.00e-02,4.80e-02,7.20e-02,-1.68e-01,
320,0.00e+00,3.20e-02,7.20e-02,-1.52e-01,
321,8.00e-02,4.00e-02,6.40e-02,-1.60e-01,
322,0.00e+00,4.00e-02,6.40e-02,-1.44e-01,
323,8.00e-02,3.20e-02,7.20e-02,-1.60e-01,
324,8.00e-02,4.00e-02,6.40e-02,-1.44e-01,
325,0.00e+00,3.20e-02,7.20e-02,-1.44e-01,
326,0.00e+00,4.00e-02,7.20e-02,-1.44e-01,
327,8.00e-02,4.80e-02,6.40e-02,-1.44e-01,
328,0.00e+00,4.80e-02,7.20e-02,-1.44e-01,
329,8.00e-02,4.00e-02,6.40e-02,-1.28e-01,
330,0.00e+00,4.80e-02,7.20e-02,-1.36e-01,
331,8.00e-02,4.00e-02,6.40e-02,-1.28e-01,
332,0.00e+00,4.00e-02,6.40e-02,-1.36e-01,
333,1.60e-01,4.80e-02,7.20e-02,-1.28e-01,
334,0.00e+00,4.80e-02,6.40e-02,-1.36e-01,
335,1.60e-01,4.00e-02,7.20e-02,-1.20e-01,
336,0.00e+00,4.80e-02,7.20e-02,-1.20e-01,
337,1.60e-01,4.00e-02,6.40e-02,-1.28e-01,
338,0.00e+00,4.80e-02,6.40e-02,-1.20e-01,
339,1.60e-01,4.00e-02,7.20e-02,-1.28e-01,
340,0.00e+00,4.00e-02,7.20e-02,-1.28e-01,
341,1.60e-01,4.80e-02,6.40e-02,-1.12e-01,
342,0.00e+00,4.80e-02,6.40e-02,-1.12e-01,
343,1.60e-01,4.00e-02,7.20e-02,-1.28e-01,
344,0.00e+00,4.80e-02,7.20e-02,-1.20e-01,
345,1.60e-01,3.20e-02,5.60e-02,-1.28e-01,
346,0.00e+00,4.00e-02,5.60e-02,-1.20e-01,
347,1.60e-01,3.20e-02,6.40e-02,-1.28e-01,
348,1.60e-01,4.00e-02,6.40e-02,-1.20e-01,
349,0.00e+00,3.20e-02,5.60e-02,-1.28e-01,
350,0.00e+00,4.00e-02,6.40e-02,-1.28e-01,
351,1.60e-01,3.20e-02,5.60e-02,-1.20e-01,
352,1.60e-01,3.20e-02,5.60e-02,-1.20e-01,
353,0.00e+00,4.00e-02,4.80e-02,-1.28e-01,
354,0.00e+00,3.20e-02,5.60e-02,-1.20e-01,
355,1.60e-01,4.00e-02,4.00e-02,-1.28e-01,
356,0.00e+00,4.00e-02,4.00e-02,-1.20e-01,
357,1.60e-01,2.40e-02,4.00e-02,-1.36e-01,
358,0.00e+00,3.20e-02,4.00e-02,-1.20e-01,
359,8.00e-02,2.40e-02,4.00e-02,-1.36e-01,
360,0.00e+00,3.20e-02,3.20e-02,-1.36e-01,
361,8.00e-02,2.40e-02,2.40e-02,-1.28e-01,
362,0.00e+00,3.20e-02,3.20e-02,-1.28e-01,
363,8.00e-02,1.60e-02,1.60e-02,-1.44e-01,
364,0.00e+00,1.60e-02,2.40e-02,-1.44e-01,
365,8.00e-02,2.40e-02,1.60e-02,-1.28e-01,
366,0.00e+00,1.60e-02,2.40e-02,-1.44e-01,
367,8.00e-02,2.40e-02,8.00e-03,-1.52e-01,
368,0.00e+00,2.40e-02,1.60e-02,-1.52e-01,
369,8.00e-02,8.00e-03,0.00e+00,-1.60e-01,
370,8.00e-02,8.00e-03,0.00e+00,-1.52e-01,
371,0.00e+00,8.00e-03,8.00e-03,-1.68e-01,
372,8.00e-02,8.00e-03,-8.00e-03,-1.68e-01,
373,0.00e+00,-8.00e-03,0.00e+00,-1.60e-01,
374,0.00e+00,-8.00e-03,-8.00e-03,-1.60e-01,
375,8.00e-02,0.00e+00,-2.40e-02,-1.76e-01,
376,0.00e+00,-8.00e-03,-1.60e-02,-1.68e-01,
377,0.00e+00,0.00e+00,-3.20e-02,-1.76e-01,
378,0.00e+00,0.00e+00,-2.40e-02,-1.68e-01,
379,0.00e+00,-1.60e-02,-3.20e-02,-1.76e-01,
380,0.00e+00,-8.00e-03,-2.40e-02,-1.68e-01,
381,8.00e-02,-2.40e-02,-4.00e-02,-1.76e-01,
382,0.00e+00,-1.60e-02,-3.20e-02,-1.76e-01,
383,8.00e-02,-2.40e-02,-4.80e-02,-1.60e-01,
384,0.00e+00,-1.60e-02,-4.80e-02,-1.68e-01,
385,8.00e-02,-3.20e-02,-4.00e-02,-1.60e-01,
386,0.00e+00,-2.40e-02,-4.00e-02,-1.68e-01,
387,8.00e-02,-3.20e-02,-5.60e-02,-1.52e-01,
388,0.00e+00,-2.40e-02,-5.60e-02,-1.60e-01,
389,0.00e+00,-4.00e-02,-4.80e-02,-1.44e-01,
390,0.00e+00,-4.00e-02,-5.60e-02,-1.36e-01,
391,8.00e-02,-4.00e-02,-5.60e-02,-1.20e-01,
392,8.00e-02,-3.20e-02,-5.60e-02,-1.20e-01,
393,-8.00e-02,-4.80e-02,-6.40e-02,-1.04e-01,
394,-1.60e-01,-4.80e-02,-5.60e-02,-9.60e-02,
395,8.00e-02,-5.60e-02,-7.20e-02,-7.20e-02,
396,-1.60e-01,-4.80e-02,-5.60e-02,-8.00e-02,
397,8.00e-02,-6.40e-02,-7.20e-02,-4.80e-02,
398,-1.60e-01,-6.40e-02,-6.40e-02,-4.80e-02,
399,8.00e-02,-5.60e-02,-4.80e-02,-8.00e-03,
400,0.00e+00,-5.60e-02,-5.60e-02,-8.00e-03,
401,-1.60e-01,-7.20e-02,-5.60e-02,3.20e-02,
402,-1.60e-01,-6.40e-02,-5.60e-02,3.20e-02,
403,8.00e-02,-8.00e-02,-5.60e-02,8.00e-02,
404,8.00e-02,-6.40e-02,-5.60e-02,7.20e-02,
405,-1.60e-01,-8.00e-02,-4.00e-02,1.28e-01,
406,8.00e-02,-7.20e-02,-4.80e-02,1.28e-01,
407,-1.60e-01,-8.80e-02,-4.00e-02,1.76e-01,
408,8.00e-02,-8.80e-02,-4.80e-02,1.68e-01,
409,-1.60e-01,-8.00e-02,-3.20e-02,2.24e-01,
410,-1.60e-01,-8.00e-02,-4.00e-02,2.32e-01,
411,8.00e-02,-1.04e-01,-3.20e-02,2.80e-01,
412,0.00e+00,-9.60e-02,-3.20e-02,2.80e-01,
413,8.00e-02,-1.04e-01,-4.00e-02,3.28e-01,
414,0.00e+00,-9.60e-02,-2.40e-02,3.28e-01,
415,8.00e-02,-1.12e-01,-3.20e-02,3.76e-01,
416,0.00e+00,-9.60e-02,-3.20e-02,3.76e-01,
417,8.00e-02,-1.12e-01,-2.40e-02,4.16e-01,
418,0.00e+00,-1.12e-01,-3.20e-02,4.08e-01,
419,8.00e-02,-1.04e-01,-1.60e-02,4.56e-01,
420,0.00e+00,-1.12e-01,-2.40e-02,4.48e-01,
421,8.00e-02,-1.04e-01,-1.60e-02,4.80e-01,
422,0.00e+00,-1.12e-01,-1.60e-02,4.80e-01,
423,8.00e-02,-9.60e-02,-2.40e-02,4.88e-01,
424,8.00e-02,-1.04e-01,-1.60e-02,4.88e-01,
